1258,3398,2500
1258,3412,3398
1176,2200,1258
3512,2200,1176
3512,456,2200
456,3512,2061
2852,3604,456
449,2279,2852
718,204,449
3628,204,718
3628,1781,204
1828,3650,3628
3650,3552,3628
3552,26,3628
1609,259,3552
879,2237,1609
2237,4187,1609
2254,4187,2237
2254,3888,4187
158,698,2254
698,1039,2254
2129,1213,698
1213,1039,698
1213,1591,1039
1107,525,1213
525,7,1213
2654,3680,525
3680,4170,525
122,4170,3680
122,3766,4170
2538,2005,122
208,2005,2538
208,3657,2005
1035,3657,208
1035,1985,3657
2166,3936,1035
3130,3936,2166
3130,403,3936
2528,403,3130
2528,150,403
1322,150,2528
1322,1337,150
3493,1337,1322
3493,366,1337
29,3434,3493
3434,366,3493
3434,1187,366
4286,2833,3434
2833,1187,3434
2833,3444,1187
3142,3444,2833
3142,3824,3444
3824,3627,3444
3627,2551,3444
1960,2548,3627
2548,1000,3627
2621,2682,2548
2682,3510,2548
2643,4141,2682
4389,4141,2643
4389,2704,4141
2704,2415,4141
3455,3755,2704
3755,4403,2704
595,3972,3755
3464,3972,595
3464,2487,3972
2487,3307,3972
544,2276,2487
3288,47,544
1592,47,3288
1592,1746,47
1746,240,47
170,240,1746
170,2018,240
3247,3852,170
3852,1794,170
3709,4383,3852
4383,4376,3852
1060,2653,4383
1882,2989,1060
2989,1818,1060
3491,3217,2989
3217,1100,2989
2604,1100,3217
2604,353,1100
2529,2703,2604
2703,3534,2604
2479,670,2703
670,3534,2703
670,1204,3534
1288,593,670
95,2494,1288
450,480,95
4182,480,450
4182,3302,480
3302,3001,480
529,1212,3302
1212,1233,3302
4200,3765,1212
3765,2010,1212
3005,3150,3765
377,1315,3005
1331,1315,377
1331,1494,1315
1494,3362,1315
3433,648,1494
1681,648,3433
1681,375,648
655,375,1681
655,96,375
547,96,655
547,579,96
579,3290,96
405,3038,579
3038,992,579
3607,4235,3038
4235,3836,3038
3836,4488,3038
1790,2094,3836
2017,1694,1790
3693,1694,2017
3693,1159,1694
1159,3209,1694
3825,3114,1159
3114,2418,1159
1177,3398,3114
3398,3071,3114
3412,3098,3398
1258,2200,3412
2200,1081,3412
456,276,2200
3604,984,456
2852,3928,3604
2279,3928,2852
2279,1055,3928
449,1055,2279
449,204,1055
204,2899,1055
1781,2899,204
1781,365,2899
3628,26,1781
26,180,1781
3552,259,26
259,180,26
259,317,180
1609,3374,259
4187,3374,1609
4187,1621,3374
3888,3603,4187
2254,1039,3888
1039,2819,3888
1591,2819,1039
1591,2913,2819
1213,7,1591
7,333,1591
525,4170,7
4170,333,7
4170,3195,333
3766,3195,4170
3766,4434,3195
122,2408,3766
2005,2408,122
2005,3657,2408
3657,3640,2408
1985,3640,3657
1985,3907,3640
1035,2196,1985
3936,2482,1035
403,2482,3936
403,124,2482
150,4048,403
1337,4048,150
1337,3965,4048
366,3841,1337
1187,3841,366
1187,1837,3841
3444,1514,1187
2551,1514,3444
2551,877,1514
3627,1000,2551
1000,877,2551
1000,1386,877
2548,4487,1000
3510,4487,2548
3510,1445,4487
2682,680,3510
4141,680,2682
4141,2415,680
2415,2113,680
2704,1271,2415
4403,1271,2704
4403,2794,1271
3755,3972,4403
3972,4046,4403
3307,4046,3972
3307,1252,4046
2487,2276,3307
2276,624,3307
544,2945,2276
47,2945,544
47,240,2945
240,1041,2945
2018,1041,240
2018,1485,1041
170,1794,2018
1794,2530,2018
3852,4376,1794
4376,3481,1794
4383,2653,4376
2653,3481,4376
2653,586,3481
1060,586,2653
1060,1818,586
1818,3175,586
2989,1100,1818
1100,3175,1818
1100,2343,3175
353,2343,1100
353,1430,2343
2604,2103,353
3534,2103,2604
3534,2334,2103
1204,2334,3534
1204,3770,2334
670,593,1204
593,3770,1204
593,587,3770
1288,2494,593
2494,1307,593
95,838,2494
480,838,95
480,1835,838
3001,1835,480
3001,4104,1835
3302,1233,3001
1233,819,3001
1212,1037,1233
2010,1037,1212
2010,1822,1037
3765,3150,2010
3150,4398,2010
3005,1315,3150
1315,3362,3150
3362,4398,3150
3362,1581,4398
1494,2134,3362
648,2134,1494
648,1953,2134
375,2740,648
96,1553,375
3290,2953,96
579,992,3290
992,3427,3290
3038,4488,992
4488,3940,992
3836,2094,4488
2094,3940,4488
2094,4312,3940
1790,1277,2094
1694,364,1790
3209,364,1694
3209,826,364
1159,2418,3209
2418,1814,3209
3114,3071,2418
3071,1814,2418
3071,3098,1814
3098,3071,3398
3412,4458,3098
1081,4458,3412
1081,2568,4458
2200,276,1081
276,2568,1081
276,984,2568
984,276,456
3604,3198,984
3928,3198,3604
3928,296,3198
1055,296,3928
1055,1919,296
2899,3643,1055
365,620,2899
1781,180,365
180,890,365
317,2714,180
259,3374,317
3374,1621,317
1621,2504,317
4187,3603,1621
3603,1732,1621
3888,3920,3603
2819,3920,3888
2819,3131,3920
2913,3131,2819
2913,2977,3131
1591,333,2913
333,2977,2913
333,3195,2977
3195,782,2977
4434,782,3195
4434,3984,782
3766,2408,4434
2408,3640,4434
3640,3984,4434
3640,3907,3984
3907,2204,3984
1985,382,3907
2196,382,1985
2196,4284,382
1035,2482,2196
2482,4284,2196
2482,124,4284
124,766,4284
403,2896,124
4048,2896,403
4048,3804,2896
3965,3804,4048
3965,155,3804
1337,884,3965
3841,884,1337
3841,1029,884
1837,1029,3841
1837,848,1029
1187,2287,1837
1514,2287,1187
1514,4003,2287
1386,2575,877
1000,1102,1386
4487,1102,1000
4487,1445,1102
1445,4442,1102
3510,154,1445
680,154,3510
680,801,154
2113,801,680
2113,1559,801
2415,1271,2113
1271,2794,2113
2794,4337,2113
4403,4357,2794
4046,4357,4403
4046,1252,4357
1252,883,4357
3307,611,1252
624,611,3307
624,1497,611
2276,97,624
2945,3503,2276
1041,2488,2945
1485,959,1041
2018,2615,1485
2530,2615,2018
2530,4345,2615
1794,1858,2530
3481,1858,1794
3481,265,1858
586,265,3481
586,3328,265
3175,3328,586
3175,3991,3328
2343,3991,3175
2343,1909,3991
1430,289,2343
353,2103,1430
2103,2234,1430
2334,2234,2103
2334,370,2234
3770,370,2334
3770,3431,370
587,20,3770
593,1307,587
1307,686,587
2494,838,1307
838,1835,1307
1835,4104,1307
4104,713,1307
3001,1637,4104
819,1637,3001
819,1532,1637
1233,1037,819
1037,658,819
1822,658,1037
1822,3036,658
2010,4398,1822
4398,3036,1822
4398,2046,3036
1581,2046,4398
1581,1529,2046
3362,2134,1581
2134,1953,1581
1953,1616,1581
648,2740,1953
2740,3015,1953
375,1553,2740
1553,1766,2740
96,2953,1553
2953,1766,1553
2953,551,1766
3290,4002,2953
3427,4002,3290
3427,1049,4002
992,3940,3427
3940,1049,3427
3940,4312,1049
4312,3935,1049
2094,1277,4312
1277,3789,4312
1790,364,1277
364,1500,1277
826,1500,364
826,3858,1500
3209,3747,826
1814,871,3209
3098,340,1814
4458,4432,3098
2568,4100,4458
984,1070,2568
3198,486,984
296,1265,3198
1919,126,296
1055,3643,1919
3643,3341,1919
2899,749,3643
620,749,2899
620,1915,749
365,890,620
890,2242,620
180,2714,890
2714,3466,890
317,2504,2714
2504,3974,2714
1621,1732,2504
1732,3974,2504
1732,1148,3974
3603,2994,1732
3920,2994,3603
3920,2781,2994
3131,2781,3920
3131,571,2781
2977,571,3131
2977,118,571
782,118,2977
782,315,118
3984,315,782
3984,2204,315
2204,400,315
3907,382,2204
382,2174,2204
4284,2378,382
766,2378,4284
766,1945,2378
124,1888,766
2896,1888,124
2896,3804,1888
3804,2569,1888
155,1842,3804
3965,884,155
884,2891,155
1029,3346,884
848,3346,1029
848,194,3346
1837,2287,848
2287,2206,848
4003,2206,2287
4003,3104,2206
1514,3054,4003
2575,1086,877
1386,2636,2575
1102,4442,1386
4442,2641,1386
1445,4293,4442
154,4293,1445
154,498,4293
801,498,154
801,1559,498
1559,1873,498
2113,4337,1559
4337,3664,1559
2794,3989,4337
4357,1196,2794
883,1406,4357
1252,1217,883
611,1217,1252
611,2131,1217
1497,2131,611
1497,516,2131
624,97,1497
97,2429,1497
3503,97,2276
3503,2067,97
2945,2488,3503
2488,2067,3503
2488,959,2067
959,2488,1041
1485,93,959
2615,93,1485
2615,3159,93
4345,1966,2615
2530,1858,4345
1858,3153,4345
265,3153,1858
265,2335,3153
3328,3980,265
3991,3980,3328
3991,1909,3980
1909,2486,3980
2343,289,1909
289,3728,1909
1430,2998,289
2234,2998,1430
2234,1647,2998
370,1647,2234
370,2971,1647
3431,2971,370
3431,2968,2971
3770,20,3431
20,2318,3431
587,686,20
686,2052,20
1307,713,686
713,597,686
4104,1637,713
1637,2329,713
1532,2329,1637
1532,2993,2329
819,2286,1532
658,2286,819
658,3036,2286
3036,4112,2286
2046,279,3036
1529,279,2046
1529,434,279
1581,1616,1529
1616,3214,1529
1953,3015,1616
3015,3214,1616
3015,4246,3214
2740,1766,3015
1766,3424,3015
551,756,1766
2953,475,551
4002,475,2953
4002,4142,475
1049,2735,4002
3935,2524,1049
4312,3789,3935
3789,1230,3935
1277,1500,3789
1500,3858,3789
3858,430,3789
826,3747,3858
3747,4176,3858
3209,871,3747
871,663,3747
340,1004,1814
3098,4432,340
4432,1002,340
4458,4100,4432
4100,2677,4432
2568,1070,4100
1070,464,4100
984,3378,1070
486,3927,984
3198,1265,486
1265,1024,486
296,126,1265
126,314,1265
1919,3341,126
3341,216,126
3643,1549,3341
749,1549,3643
749,1915,1549
1915,4056,1549
620,2242,1915
2242,133,1915
890,3466,2242
3466,133,2242
3466,4236,133
2714,3974,3466
3974,1361,3466
1148,1154,3974
1732,2994,1148
2994,1231,1148
2781,1231,2994
2781,2614,1231
571,4281,2781
118,1390,571
315,1390,118
315,2223,1390
400,2223,315
400,2873,2223
2204,2078,400
2174,2078,2204
2174,2378,2078
2378,2174,382
1945,754,2378
766,1888,1945
1888,741,1945
2569,741,1888
2569,1644,741
3804,1842,2569
1842,1644,2569
1842,750,1644
155,2891,1842
2891,750,1842
2891,673,750
884,3346,2891
3346,673,2891
3346,194,673
194,1589,673
848,4180,194
2206,4180,848
2206,1744,4180
3104,1744,2206
3104,4428,1744
4003,2634,3104
3054,2634,4003
3054,167,2634
1514,877,3054
877,1086,3054
1086,167,3054
1086,4316,167
2575,4158,1086
2636,2855,2575
1386,2641,2636
2641,1613,2636
4442,4262,2641
4293,4262,4442
4293,3853,4262
498,1873,4293
1873,3853,4293
1873,4256,3853
1559,2308,1873
3664,2308,1559
3664,2410,2308
4337,3599,3664
3989,3599,4337
3989,1406,3599
2794,1196,3989
1406,1196,4357
1406,3989,1196
883,2673,1406
1217,2673,883
1217,1624,2673
2131,1624,1217
2131,3335,1624
516,3335,2131
516,1603,3335
1497,2429,516
2429,717,516
97,882,2429
2067,882,97
2067,1332,882
959,166,2067
93,243,959
3159,632,93
2615,1966,3159
1966,3808,3159
4345,2736,1966
3153,2736,4345
3153,4172,2736
2335,4172,3153
2335,4311,4172
265,3980,2335
3980,4311,2335
3980,4292,4311
2486,4292,3980
2486,646,4292
1909,1125,2486
3728,1125,1909
3728,2104,1125
289,2998,3728
2998,3120,3728
1647,3120,2998
1647,2839,3120
2971,4211,1647
2968,4211,2971
2968,1034,4211
3431,2318,2968
2318,134,2968
20,2052,2318
2052,2158,2318
686,954,2052
597,954,686
597,319,954
713,2329,597
2329,1554,597
2993,1554,2329
2993,2721,1554
1532,2333,2993
2286,3954,1532
4112,3954,2286
4112,1653,3954
3036,279,4112
279,1653,4112
279,2250,1653
434,2250,279
434,2120,2250
1529,3214,434
3214,2120,434
3214,4478,2120
4246,4478,3214
4246,1496,4478
3015,3424,4246
3424,961,4246
1766,756,3424
756,961,3424
756,2377,961
551,2377,756
551,1346,2377
475,1346,551
475,4142,1346
4142,3826,1346
4002,2735,4142
2735,3057,4142
1049,2524,2735
2524,3057,2735
2524,4207,3057
3935,1230,2524
1230,4207,2524
1230,149,4207
3789,430,1230
430,149,1230
430,986,149
3858,2101,430
4176,2101,3858
4176,1778,2101
3747,663,4176
663,1778,4176
663,2118,1778
871,1540,663
1004,871,1814
1004,1540,871
1004,3080,1540
340,1002,1004
1002,3080,1004
1002,4392,3080
4432,2677,1002
2677,4392,1002
2677,2921,4392
4100,464,2677
464,2921,2677
464,3758,2921
1070,591,464
3378,591,1070
3378,825,591
984,3927,3378
3927,1933,3378
486,1024,3927
1024,1933,3927
1024,3369,1933
1265,314,1024
314,1893,1024
126,216,314
216,1552,314
3341,2835,216
1549,2835,3341
1549,4056,2835
4056,1016,2835
1915,3909,4056
133,3909,1915
133,1048,3909
4236,1048,133
4236,3062,1048
3466,1361,4236
1361,2730,4236
3974,1154,1361
1154,2730,1361
1154,1231,2730
1231,1154,1148
2614,2730,1231
2614,1128,2730
2781,4040,2614
4281,4040,2781
4281,1610,4040
571,1390,4281
1390,1610,4281
1390,2223,1610
2223,3226,1610
2873,3226,2223
2873,8,3226
400,1225,2873
2078,1225,400
2078,754,1225
754,2078,2378
1945,2007,754
741,2007,1945
741,1644,2007
1644,1173,2007
750,1598,1644
673,1598,750
673,3055,1598
1589,3055,673
1589,933,3055
194,2501,1589
4180,2501,194
4180,639,2501
1744,2709,4180
4428,3322,1744
3104,167,4428
167,3104,2634
4316,2870,167
1086,4158,4316
4158,3545,4316
2575,2855,4158
2855,3545,4158
2855,1292,3545
2636,1292,2855
2636,1613,1292
1613,258,1292
2641,4262,1613
4262,4066,1613
3853,4066,4262
3853,4256,4066
4256,1352,4066
1873,2308,4256
2308,4368,4256
2410,1366,2308
3664,3321,2410
3599,3321,3664
3599,3845,3321
1406,665,3599
2673,665,1406
2673,484,665
1624,1517,2673
3335,3432,1624
1603,1654,3335
516,717,1603
717,1534,1603
2429,3030,717
882,2613,2429
1332,2613,882
1332,1056,2613
2067,1538,1332
166,1538,2067
166,3725,1538
959,243,166
243,4191,166
93,632,243
632,4191,243
632,1419,4191
3159,3600,632
3808,4373,3159
1966,1643,3808
2736,1643,1966
2736,347,1643
4172,347,2736
4172,4311,347
4311,702,347
4292,702,4311
4292,78,702
646,78,4292
646,3401,78
2486,1125,646
1125,3401,646
1125,2420,3401
2104,2420,1125
2104,2419,2420
3728,3120,2104
3120,1290,2104
2839,13,3120
1647,4211,2839
4211,1034,2839
1034,640,2839
2968,134,1034
134,1642,1034
2318,602,134
2158,602,2318
2158,1926,602
2052,4374,2158
954,4374,2052
954,3857,4374
319,3857,954
319,374,3857
597,1554,319
1554,374,319
1554,2721,374
2721,2291,374
2993,3522,2721
2333,3522,2993
2333,970,3522
1532,3954,2333
3954,1653,2333
1653,2650,2333
2250,4023,1653
2120,2283,2250
4478,2283,2120
4478,1433,2283
1496,1433,4478
1496,1557,1433
4246,961,1496
961,1557,1496
961,2758,1557
2377,2758,961
2377,2792,2758
1346,1459,2377
3826,1459,1346
3826,2955,1459
4142,3057,3826
3057,915,3826
4207,2679,3057
149,2066,4207
986,1011,149
430,2101,986
2101,3734,986
1778,2451,2101
2118,4477,1778
663,1540,2118
1540,3080,2118
3080,467,2118
4392,4371,3080
2921,3997,4392
3758,2927,2921
464,591,3758
591,2868,3758
825,2868,591
825,2288,2868
3378,1933,825
1933,1105,825
3369,1105,1933
3369,2430,1105
1024,1893,3369
1893,2430,3369
1893,2322,2430
314,1552,1893
1552,3641,1893
216,636,1552
2835,636,216
2835,1016,636
1016,964,636
4056,3909,1016
3909,2774,1016
1048,2789,3909
3062,4221,1048
