species,dd long,dd lat
Btrigonus,11059,1
Btrigonus,11060,1
Btrigonus,11061,1
Btrigonus,11062,1
Btrigonus,11063,1
Btrigonus,11064,1
Btrigonus,11065,1
Btrigonus,11066,1
Btrigonus,11067,1
Btrigonus,11068,1
Btrigonus,11069,1
Btrigonus,11070,1
Btrigonus,11071,1
Btrigonus,11072,1
Btrigonus,11073,1
Btrigonus,11074,1
Btrigonus,11075,1
Btrigonus,11076,1
Btrigonus,11077,1
Btrigonus,11078,1
Btrigonus,11079,1
Btrigonus,11080,1
Btrigonus,11081,1
Btrigonus,11082,1
Btrigonus,11083,1
Btrigonus,11084,1
Btrigonus,11085,1
Btrigonus,11086,1
Btrigonus,11087,1
Btrigonus,11088,1
Btrigonus,11089,1
Btrigonus,11090,1
Btrigonus,11091,1
Btrigonus,11092,1
Btrigonus,11093,1
Btrigonus,11094,1
Btrigonus,11095,1
Btrigonus,11096,1
Btrigonus,11097,1
Btrigonus,11098,1
Btrigonus,11099,1
Btrigonus,11100,1
Btrigonus,11101,1
Btrigonus,11102,1
Btrigonus,11103,1
Btrigonus,11104,1
Btrigonus,11105,1
Btrigonus,11106,1
Btrigonus,11107,1
Btrigonus,11108,1
Btrigonus,11109,1
Btrigonus,11110,1
Btrigonus,11111,1
Btrigonus,11112,1
Btrigonus,11113,1
Btrigonus,11114,1
Btrigonus,11115,1
Btrigonus,11116,1
Btrigonus,11117,1
Btrigonus,11118,1
Btrigonus,11119,1
Btrigonus,11120,1
Btrigonus,11121,1
Btrigonus,11122,1
Btrigonus,11123,1
Btrigonus,11124,1
Btrigonus,11125,1
Btrigonus,11126,1
Btrigonus,11127,1
Btrigonus,11128,1
Btrigonus,11129,1
Btrigonus,11130,1
Btrigonus,11291,1
Btrigonus,11292,1
Btrigonus,11293,1
Btrigonus,11295,1
Btrigonus,11296,1
Btrigonus,11297,1
Btrigonus,11298,1
Btrigonus,11299,1
Btrigonus,11300,1
Btrigonus,11301,1
Btrigonus,11302,1
Btrigonus,11303,1
Btrigonus,11304,1
Btrigonus,11305,1
Btrigonus,11306,1
Btrigonus,11307,1
Btrigonus,11308,1
Btrigonus,11309,1
Btrigonus,11310,1
Btrigonus,11311,1
Btrigonus,11312,1
Btrigonus,11313,1
Btrigonus,11314,1
Btrigonus,11315,1
Btrigonus,11316,1
Btrigonus,11317,1
Btrigonus,11318,1
Btrigonus,11349,1
Btrigonus,11350,1
Btrigonus,11351,1
Btrigonus,11352,1
Btrigonus,11353,1
Btrigonus,11354,1
Btrigonus,11355,1
Btrigonus,11356,1
Btrigonus,11357,1
Btrigonus,11358,1
Btrigonus,11359,1
Btrigonus,11360,1
Btrigonus,11361,1
Btrigonus,11362,1
Btrigonus,11363,1
Btrigonus,11364,1
Btrigonus,11365,1
Btrigonus,11366,1
Btrigonus,11368,1
Btrigonus,11369,1
Btrigonus,11370,1
Btrigonus,11371,1
Btrigonus,11383,1
Btrigonus,11384,1
Btrigonus,11385,1
Btrigonus,11386,1
Btrigonus,11389,1
Btrigonus,11392,1
Btrigonus,11393,1
Btrigonus,11394,1
Btrigonus,11396,1
Btrigonus,11397,1
Btrigonus,11398,1
Btrigonus,11399,1
Btrigonus,11400,1
Btrigonus,11401,1
Btrigonus,11402,1
Btrigonus,11403,1
Btrigonus,11404,1
Btrigonus,11405,1
Btrigonus,11406,1
Btrigonus,11407,1
Btrigonus,11408,1
Btrigonus,11409,1
Btrigonus,11410,1
Btrigonus,11411,1
Btrigonus,11412,1
Btrigonus,11413,1
Btrigonus,11414,1
Btrigonus,11415,1
Btrigonus,11416,1
Btrigonus,11417,1
Btrigonus,11418,1
Btrigonus,11419,1
Btrigonus,11420,1
Btrigonus,11421,1
Btrigonus,11422,1
Btrigonus,11423,1
Btrigonus,11424,1
Btrigonus,11425,1
Btrigonus,11426,1
Btrigonus,11427,1
Btrigonus,11428,1
Btrigonus,11429,1
Btrigonus,11430,1
Btrigonus,11431,1
Btrigonus,11432,1
Btrigonus,11433,1
Btrigonus,11434,1
Btrigonus,11435,1
Btrigonus,11436,1
Btrigonus,11437,1
Btrigonus,11438,1
Btrigonus,11439,1
Btrigonus,11440,1
Btrigonus,11441,1
Btrigonus,11442,1
Btrigonus,11443,1
Btrigonus,11444,1
Btrigonus,11445,1
Btrigonus,11446,1
Btrigonus,11447,1
Btrigonus,11448,1
Btrigonus,11449,1
Btrigonus,11450,1
Btrigonus,11451,1
Btrigonus,11452,1
Btrigonus,11453,1
Btrigonus,11454,1
Btrigonus,11455,1
Btrigonus,11456,1
Btrigonus,11457,1
Btrigonus,11458,1
Btrigonus,11459,1
Btrigonus,11460,1
Btrigonus,11461,1
Btrigonus,11462,1
Btrigonus,11463,1
Btrigonus,11464,1
Btrigonus,11465,1
Btrigonus,11466,1
Btrigonus,11467,1
Btrigonus,11468,1
Btrigonus,11469,1
Btrigonus,11470,1
Btrigonus,11471,1
Btrigonus,11495,1
Btrigonus,11643,1
Btrigonus,11644,1
Btrigonus,11645,1
Btrigonus,11646,1
Btrigonus,11647,1
Btrigonus,11648,1
Btrigonus,11649,1
Btrigonus,11650,1
Btrigonus,11651,1
Btrigonus,11652,1
Btrigonus,11653,1
Btrigonus,11654,1
Btrigonus,11655,1
Btrigonus,11656,1
Btrigonus,11657,1
Btrigonus,11658,1
Btrigonus,11659,1
Btrigonus,11660,1
Btrigonus,11661,1
Btrigonus,11662,1
Btrigonus,11663,1
Btrigonus,11664,1
Btrigonus,11665,1
Btrigonus,11666,1
Btrigonus,11667,1
Btrigonus,11668,1
Btrigonus,11702,1
Btrigonus,11703,1
Btrigonus,11704,1
Btrigonus,11707,1
Btrigonus,11708,1
Btrigonus,11710,1
Btrigonus,11712,1
Btrigonus,11713,1
Btrigonus,11714,1
Btrigonus,11715,1
Btrigonus,11716,1
Btrigonus,11717,1
Btrigonus,11718,1
Btrigonus,11719,1
Btrigonus,11720,1
Btrigonus,11721,1
Btrigonus,11722,1
Btrigonus,11723,1
Btrigonus,11727,1
Btrigonus,11728,1
Btrigonus,11729,1
Btrigonus,11730,1
Btrigonus,11731,1
Btrigonus,11732,1
Btrigonus,11733,1
Btrigonus,11736,1
Btrigonus,11737,1
Btrigonus,11738,1
Btrigonus,11739,1
Btrigonus,11740,1
Btrigonus,11741,1
Btrigonus,11742,1
Btrigonus,11743,1
Btrigonus,11744,1
Btrigonus,11746,1
Btrigonus,11748,1
Btrigonus,11753,1
Btrigonus,11755,1
Btrigonus,11756,1
Btrigonus,11757,1
Btrigonus,11758,1
Btrigonus,11759,1
Btrigonus,11760,1
Btrigonus,11761,1
Btrigonus,11762,1
Btrigonus,11763,1
Btrigonus,11764,1
Btrigonus,11765,1
Btrigonus,11766,1
Btrigonus,11767,1
Btrigonus,11768,1
Btrigonus,11770,1
Btrigonus,11771,1
Btrigonus,11772,1
Btrigonus,11773,1
Btrigonus,11774,1
Btrigonus,11775,1
Btrigonus,11776,1
Btrigonus,11777,1
Btrigonus,11778,1
Btrigonus,11779,1
Btrigonus,11780,1
Btrigonus,11781,1
Btrigonus,11782,1
Btrigonus,11783,1
Btrigonus,11784,1
Btrigonus,11785,1
Btrigonus,11786,1
Btrigonus,11787,1
Btrigonus,11788,1
Btrigonus,11789,1
Btrigonus,11790,1
Btrigonus,11791,1
Btrigonus,11792,1
Btrigonus,11793,1
Btrigonus,11794,1
Btrigonus,11795,1
Btrigonus,11796,1
Btrigonus,11797,1
Btrigonus,11798,1
Btrigonus,11799,1
Btrigonus,11800,1
Btrigonus,11801,1
Btrigonus,11802,1
Btrigonus,11803,1
Btrigonus,11804,1
Btrigonus,11805,1
Btrigonus,11806,1
Btrigonus,11807,1
Btrigonus,11808,1
Btrigonus,11809,1
Btrigonus,11810,1
Btrigonus,11811,1
Btrigonus,11812,1
Btrigonus,11813,1
Btrigonus,11814,1
Btrigonus,11815,1
Btrigonus,11816,1
Btrigonus,11817,1
Btrigonus,11818,1
Btrigonus,11819,1
Btrigonus,11820,1
Btrigonus,11821,1
Btrigonus,11822,1
Btrigonus,11823,1
Btrigonus,11824,1
Btrigonus,11827,1
Btrigonus,11836,1
Btrigonus,11837,1
Btrigonus,11842,1
Btrigonus,11994,1
Btrigonus,11995,1
Btrigonus,11996,1
Btrigonus,11997,1
Btrigonus,11998,1
Btrigonus,11999,1
Btrigonus,12000,1
Btrigonus,12001,1
Btrigonus,12002,1
Btrigonus,12003,1
Btrigonus,12004,1
Btrigonus,12005,1
Btrigonus,12006,1
Btrigonus,12007,1
Btrigonus,12008,1
Btrigonus,12009,1
Btrigonus,12010,1
Btrigonus,12044,1
Btrigonus,12045,1
Btrigonus,12046,1
Btrigonus,12047,1
Btrigonus,12048,1
Btrigonus,12049,1
Btrigonus,12050,1
Btrigonus,12051,1
Btrigonus,12052,1
Btrigonus,12053,1
Btrigonus,12056,1
Btrigonus,12057,1
Btrigonus,12058,1
Btrigonus,12059,1
Btrigonus,12060,1
Btrigonus,12061,1
Btrigonus,12062,1
Btrigonus,12063,1
Btrigonus,12064,1
Btrigonus,12065,1
Btrigonus,12066,1
Btrigonus,12067,1
Btrigonus,12068,1
Btrigonus,12069,1
Btrigonus,12070,1
Btrigonus,12071,1
Btrigonus,12072,1
Btrigonus,12073,1
Btrigonus,12076,1
Btrigonus,12077,1
Btrigonus,12079,1
Btrigonus,12080,1
Btrigonus,12081,1
Btrigonus,12082,1
Btrigonus,12083,1
Btrigonus,12084,1
Btrigonus,12085,1
Btrigonus,12086,1
Btrigonus,12087,1
Btrigonus,12088,1
Btrigonus,12089,1
Btrigonus,12090,1
Btrigonus,12091,1
Btrigonus,12092,1
Btrigonus,12093,1
Btrigonus,12094,1
Btrigonus,12095,1
Btrigonus,12096,1
Btrigonus,12097,1
Btrigonus,12098,1
Btrigonus,12099,1
Btrigonus,12100,1
Btrigonus,12101,1
Btrigonus,12102,1
Btrigonus,12103,1
Btrigonus,12104,1
Btrigonus,12105,1
Btrigonus,12106,1
Btrigonus,12107,1
Btrigonus,12108,1
Btrigonus,12109,1
Btrigonus,12110,1
Btrigonus,12111,1
Btrigonus,12112,1
Btrigonus,12113,1
Btrigonus,12114,1
Btrigonus,12115,1
Btrigonus,12116,1
Btrigonus,12117,1
Btrigonus,12118,1
Btrigonus,12119,1
Btrigonus,12120,1
Btrigonus,12121,1
Btrigonus,12122,1
Btrigonus,12123,1
Btrigonus,12124,1
Btrigonus,12125,1
Btrigonus,12126,1
Btrigonus,12127,1
Btrigonus,12128,1
Btrigonus,12129,1
Btrigonus,12130,1
Btrigonus,12131,1
Btrigonus,12132,1
Btrigonus,12133,1
Btrigonus,12134,1
Btrigonus,12135,1
Btrigonus,12136,1
Btrigonus,12137,1
Btrigonus,12138,1
Btrigonus,12139,1
Btrigonus,12140,1
Btrigonus,12141,1
Btrigonus,12142,1
Btrigonus,12143,1
Btrigonus,12144,1
Btrigonus,12145,1
Btrigonus,12146,1
Btrigonus,12147,1
Btrigonus,12148,1
Btrigonus,12149,1
Btrigonus,12150,1
Btrigonus,12151,1
Btrigonus,12152,1
Btrigonus,12154,1
Btrigonus,12155,1
Btrigonus,12156,1
Btrigonus,12157,1
Btrigonus,12158,1
Btrigonus,12159,1
Btrigonus,12164,1
Btrigonus,12168,1
Btrigonus,12169,1
Btrigonus,12170,1
Btrigonus,12171,1
Btrigonus,12174,1
Btrigonus,12176,1
Btrigonus,12177,1
Btrigonus,12315,1
Btrigonus,12316,1
Btrigonus,12317,1
Btrigonus,12318,1
Btrigonus,12319,1
Btrigonus,12320,1
Btrigonus,12321,1
Btrigonus,12322,1
Btrigonus,12323,1
Btrigonus,12324,1
Btrigonus,12325,1
Btrigonus,12326,1
Btrigonus,12327,1
Btrigonus,12328,1
Btrigonus,12329,1
Btrigonus,12330,1
Btrigonus,12331,1
Btrigonus,12332,1
Btrigonus,12333,1
Btrigonus,12334,1
Btrigonus,12335,1
Btrigonus,12336,1
Btrigonus,12337,1
Btrigonus,12338,1
Btrigonus,12339,1
Btrigonus,12342,1
Btrigonus,12343,1
Btrigonus,12344,1
Btrigonus,12381,1
Btrigonus,12382,1
Btrigonus,12383,1
Btrigonus,12384,1
Btrigonus,12385,1
Btrigonus,12386,1
Btrigonus,12387,1
Btrigonus,12388,1
Btrigonus,12391,1
Btrigonus,12393,1
Btrigonus,12394,1
Btrigonus,12397,1
Btrigonus,12398,1
Btrigonus,12399,1
Btrigonus,12400,1
Btrigonus,12401,1
Btrigonus,12402,1
Btrigonus,12403,1
Btrigonus,12404,1
Btrigonus,12407,1
Btrigonus,12408,1
Btrigonus,12409,1
Btrigonus,12410,1
Btrigonus,12411,1
Btrigonus,12412,1
Btrigonus,12413,1
Btrigonus,12414,1
Btrigonus,12415,1
Btrigonus,12416,1
Btrigonus,12417,1
Btrigonus,12419,1
Btrigonus,12422,1
Btrigonus,12423,1
Btrigonus,12424,1
Btrigonus,12425,1
Btrigonus,12426,1
Btrigonus,12427,1
Btrigonus,12428,1
Btrigonus,12429,1
Btrigonus,12430,1
Btrigonus,12431,1
Btrigonus,12432,1
Btrigonus,12433,1
Btrigonus,12434,1
Btrigonus,12435,1
Btrigonus,12436,1
Btrigonus,12437,1
Btrigonus,12438,1
Btrigonus,12439,1
Btrigonus,12440,1
Btrigonus,12441,1
Btrigonus,12442,1
Btrigonus,12443,1
Btrigonus,12444,1
Btrigonus,12445,1
Btrigonus,12446,1
Btrigonus,12447,1
Btrigonus,12448,1
Btrigonus,12449,1
Btrigonus,12450,1
Btrigonus,12451,1
Btrigonus,12452,1
Btrigonus,12453,1
Btrigonus,12454,1
Btrigonus,12455,1
Btrigonus,12456,1
Btrigonus,12457,1
Btrigonus,12458,1
Btrigonus,12459,1
Btrigonus,12460,1
Btrigonus,12461,1
Btrigonus,12462,1
Btrigonus,12463,1
Btrigonus,12464,1
Btrigonus,12465,1
Btrigonus,12466,1
Btrigonus,12467,1
Btrigonus,12468,1
Btrigonus,12469,1
Btrigonus,12470,1
Btrigonus,12471,1
Btrigonus,12472,1
Btrigonus,12473,1
Btrigonus,12474,1
Btrigonus,12475,1
Btrigonus,12476,1
Btrigonus,12477,1
Btrigonus,12478,1
Btrigonus,12479,1
Btrigonus,12480,1
Btrigonus,12481,1
Btrigonus,12482,1
Btrigonus,12483,1
Btrigonus,12484,1
Btrigonus,12485,1
Btrigonus,12486,1
Btrigonus,12487,1
Btrigonus,12488,1
Btrigonus,12489,1
Btrigonus,12490,1
Btrigonus,12491,1
Btrigonus,12492,1
Btrigonus,12493,1
Btrigonus,12494,1
Btrigonus,12495,1
Btrigonus,12496,1
Btrigonus,12497,1
Btrigonus,12498,1
Btrigonus,12499,1
Btrigonus,12500,1
Btrigonus,12501,1
Btrigonus,12502,1
Btrigonus,12503,1
Btrigonus,12504,1
Btrigonus,12505,1
Btrigonus,12506,1
Btrigonus,12507,1
Btrigonus,12508,1
Btrigonus,12509,1
Btrigonus,12510,1
Btrigonus,12514,1
Btrigonus,12515,1
Btrigonus,12516,1
Btrigonus,12517,1
Btrigonus,12518,1
Btrigonus,12519,1
Btrigonus,12635,1
Btrigonus,12636,1
Btrigonus,12638,1
Btrigonus,12639,1
Btrigonus,12640,1
Btrigonus,12641,1
Btrigonus,12642,1
Btrigonus,12643,1
Btrigonus,12644,1
Btrigonus,12645,1
Btrigonus,12646,1
Btrigonus,12647,1
Btrigonus,12648,1
Btrigonus,12649,1
Btrigonus,12650,1
Btrigonus,12651,1
Btrigonus,12652,1
Btrigonus,12653,1
Btrigonus,12654,1
Btrigonus,12655,1
Btrigonus,12656,1
Btrigonus,12657,1
Btrigonus,12659,1
Btrigonus,12660,1
Btrigonus,12661,1
Btrigonus,12662,1
Btrigonus,12663,1
Btrigonus,12693,1
Btrigonus,12694,1
Btrigonus,12695,1
Btrigonus,12696,1
Btrigonus,12698,1
Btrigonus,12700,1
Btrigonus,12701,1
Btrigonus,12702,1
Btrigonus,12703,1
Btrigonus,12704,1
Btrigonus,12705,1
Btrigonus,12706,1
Btrigonus,12707,1
Btrigonus,12708,1
Btrigonus,12709,1
Btrigonus,12710,1
Btrigonus,12713,1
Btrigonus,12714,1
Btrigonus,12715,1
Btrigonus,12716,1
Btrigonus,12717,1
Btrigonus,12718,1
Btrigonus,12719,1
Btrigonus,12720,1
Btrigonus,12721,1
Btrigonus,12722,1
Btrigonus,12723,1
Btrigonus,12724,1
Btrigonus,12725,1
Btrigonus,12726,1
Btrigonus,12727,1
Btrigonus,12728,1
Btrigonus,12729,1
Btrigonus,12730,1
Btrigonus,12731,1
Btrigonus,12732,1
Btrigonus,12733,1
Btrigonus,12734,1
Btrigonus,12735,1
Btrigonus,12736,1
Btrigonus,12737,1
Btrigonus,12738,1
Btrigonus,12739,1
Btrigonus,12740,1
Btrigonus,12741,1
Btrigonus,12742,1
Btrigonus,12743,1
Btrigonus,12744,1
Btrigonus,12745,1
Btrigonus,12746,1
Btrigonus,12747,1
Btrigonus,12748,1
Btrigonus,12749,1
Btrigonus,12750,1
Btrigonus,12751,1
Btrigonus,12752,1
Btrigonus,12753,1
Btrigonus,12754,1
Btrigonus,12755,1
Btrigonus,12756,1
Btrigonus,12757,1
Btrigonus,12758,1
Btrigonus,12759,1
Btrigonus,12760,1
Btrigonus,12761,1
Btrigonus,12762,1
Btrigonus,12763,1
Btrigonus,12764,1
Btrigonus,12765,1
Btrigonus,12766,1
Btrigonus,12767,1
Btrigonus,12768,1
Btrigonus,12769,1
Btrigonus,12770,1
Btrigonus,12771,1
Btrigonus,12772,1
Btrigonus,12773,1
Btrigonus,12774,1
Btrigonus,12775,1
Btrigonus,12776,1
Btrigonus,12777,1
Btrigonus,12778,1
Btrigonus,12779,1
Btrigonus,12780,1
Btrigonus,12781,1
Btrigonus,12782,1
Btrigonus,12783,1
Btrigonus,12784,1
Btrigonus,12785,1
Btrigonus,12786,1
Btrigonus,12787,1
Btrigonus,12788,1
Btrigonus,12789,1
Btrigonus,12796,1
Btrigonus,12797,1
Btrigonus,12798,1
Btrigonus,12799,1
Btrigonus,12800,1
Btrigonus,12801,1
Btrigonus,12802,1
Btrigonus,12803,1
Btrigonus,12804,1
Btrigonus,12805,1
Btrigonus,12806,1
Btrigonus,12807,1
Btrigonus,12808,1
Btrigonus,12809,1
Btrigonus,12940,1
Btrigonus,12941,1
Btrigonus,12942,1
Btrigonus,12944,1
Btrigonus,12945,1
Btrigonus,12946,1
Btrigonus,12947,1
Btrigonus,12948,1
Btrigonus,12949,1
Btrigonus,12950,1
Btrigonus,12951,1
Btrigonus,12952,1
Btrigonus,12953,1
Btrigonus,12955,1
Btrigonus,12956,1
Btrigonus,12957,1
Btrigonus,12958,1
Btrigonus,12959,1
Btrigonus,12960,1
Btrigonus,12961,1
Btrigonus,12962,1
Btrigonus,12963,1
Btrigonus,12964,1
Btrigonus,12965,1
Btrigonus,12966,1
Btrigonus,12967,1
Btrigonus,12970,1
Btrigonus,12971,1
Btrigonus,12972,1
Btrigonus,12973,1
Btrigonus,12974,1
Btrigonus,12976,1
Btrigonus,13007,1
Btrigonus,13008,1
Btrigonus,13010,1
Btrigonus,13016,1
Btrigonus,13017,1
Btrigonus,13018,1
Btrigonus,13019,1
Btrigonus,13020,1
Btrigonus,13021,1
Btrigonus,13022,1
Btrigonus,13024,1
Btrigonus,13025,1
Btrigonus,13026,1
Btrigonus,13027,1
Btrigonus,13028,1
Btrigonus,13029,1
Btrigonus,13030,1
Btrigonus,13031,1
Btrigonus,13032,1
Btrigonus,13033,1
Btrigonus,13034,1
Btrigonus,13035,1
Btrigonus,13036,1
Btrigonus,13037,1
Btrigonus,13038,1
Btrigonus,13039,1
Btrigonus,13040,1
Btrigonus,13041,1
Btrigonus,13042,1
Btrigonus,13043,1
Btrigonus,13044,1
Btrigonus,13045,1
Btrigonus,13046,1
Btrigonus,13047,1
Btrigonus,13048,1
Btrigonus,13049,1
Btrigonus,13050,1
Btrigonus,13051,1
Btrigonus,13052,1
Btrigonus,13053,1
Btrigonus,13054,1
Btrigonus,13055,1
Btrigonus,13056,1
Btrigonus,13057,1
Btrigonus,13058,1
Btrigonus,13059,1
Btrigonus,13060,1
Btrigonus,13061,1
Btrigonus,13062,1
Btrigonus,13063,1
Btrigonus,13064,1
Btrigonus,13065,1
Btrigonus,13066,1
Btrigonus,13067,1
Btrigonus,13068,1
Btrigonus,13069,1
Btrigonus,13070,1
Btrigonus,13071,1
Btrigonus,13072,1
Btrigonus,13073,1
Btrigonus,13074,1
Btrigonus,13075,1
Btrigonus,13076,1
Btrigonus,13077,1
Btrigonus,13078,1
Btrigonus,13079,1
Btrigonus,13080,1
Btrigonus,13081,1
Btrigonus,13082,1
Btrigonus,13083,1
Btrigonus,13084,1
Btrigonus,13085,1
Btrigonus,13086,1
Btrigonus,13087,1
Btrigonus,13092,1
Btrigonus,13093,1
Btrigonus,13094,1
Btrigonus,13095,1
Btrigonus,13096,1
Btrigonus,13097,1
Btrigonus,13098,1
Btrigonus,13099,1
Btrigonus,13100,1
Btrigonus,13227,1
Btrigonus,13228,1
Btrigonus,13229,1
Btrigonus,13230,1
Btrigonus,13231,1
Btrigonus,13232,1
Btrigonus,13233,1
Btrigonus,13234,1
Btrigonus,13235,1
Btrigonus,13236,1
Btrigonus,13237,1
Btrigonus,13238,1
Btrigonus,13239,1
Btrigonus,13240,1
Btrigonus,13241,1
Btrigonus,13242,1
Btrigonus,13243,1
Btrigonus,13244,1
Btrigonus,13245,1
Btrigonus,13246,1
Btrigonus,13247,1
Btrigonus,13248,1
Btrigonus,13249,1
Btrigonus,13250,1
Btrigonus,13251,1
Btrigonus,13252,1
Btrigonus,13253,1
Btrigonus,13254,1
Btrigonus,13255,1
Btrigonus,13256,1
Btrigonus,13257,1
Btrigonus,13258,1
Btrigonus,13259,1
Btrigonus,13260,1
Btrigonus,13261,1
Btrigonus,13262,1
Btrigonus,13263,1
Btrigonus,13264,1
Btrigonus,13265,1
Btrigonus,13266,1
Btrigonus,13267,1
Btrigonus,13269,1
Btrigonus,13302,1
Btrigonus,13303,1
Btrigonus,13304,1
Btrigonus,13305,1
Btrigonus,13306,1
Btrigonus,13307,1
Btrigonus,13308,1
Btrigonus,13309,1
Btrigonus,13310,1
Btrigonus,13311,1
Btrigonus,13312,1
Btrigonus,13313,1
Btrigonus,13314,1
Btrigonus,13315,1
Btrigonus,13316,1
Btrigonus,13317,1
Btrigonus,13318,1
Btrigonus,13319,1
Btrigonus,13320,1
Btrigonus,13321,1
Btrigonus,13322,1
Btrigonus,13323,1
Btrigonus,13324,1
Btrigonus,13325,1
Btrigonus,13326,1
Btrigonus,13327,1
Btrigonus,13328,1
Btrigonus,13329,1
Btrigonus,13330,1
Btrigonus,13331,1
Btrigonus,13332,1
Btrigonus,13333,1
Btrigonus,13334,1
Btrigonus,13335,1
Btrigonus,13336,1
Btrigonus,13337,1
Btrigonus,13338,1
Btrigonus,13339,1
Btrigonus,13340,1
Btrigonus,13341,1
Btrigonus,13342,1
Btrigonus,13343,1
Btrigonus,13344,1
Btrigonus,13345,1
Btrigonus,13346,1
Btrigonus,13347,1
Btrigonus,13348,1
Btrigonus,13349,1
Btrigonus,13350,1
Btrigonus,13351,1
Btrigonus,13352,1
Btrigonus,13353,1
Btrigonus,13354,1
Btrigonus,13355,1
Btrigonus,13356,1
Btrigonus,13357,1
Btrigonus,13358,1
Btrigonus,13359,1
Btrigonus,13360,1
Btrigonus,13361,1
Btrigonus,13362,1
Btrigonus,13363,1
Btrigonus,13364,1
Btrigonus,13365,1
Btrigonus,13366,1
Btrigonus,13367,1
Btrigonus,13371,1
Btrigonus,13372,1
Btrigonus,13373,1
Btrigonus,13374,1
Btrigonus,13375,1
Btrigonus,13376,1
Btrigonus,13377,1
Btrigonus,13378,1
Btrigonus,13379,1
Btrigonus,13380,1
Btrigonus,13381,1
Btrigonus,13382,1
Btrigonus,13383,1
Btrigonus,13384,1
Btrigonus,13385,1
Btrigonus,13427,1
Btrigonus,13512,1
Btrigonus,13513,1
Btrigonus,13514,1
Btrigonus,13515,1
Btrigonus,13516,1
Btrigonus,13517,1
Btrigonus,13518,1
Btrigonus,13519,1
Btrigonus,13520,1
Btrigonus,13521,1
Btrigonus,13522,1
Btrigonus,13523,1
Btrigonus,13525,1
Btrigonus,13526,1
Btrigonus,13527,1
Btrigonus,13528,1
Btrigonus,13529,1
Btrigonus,13530,1
Btrigonus,13531,1
Btrigonus,13532,1
Btrigonus,13533,1
Btrigonus,13534,1
Btrigonus,13535,1
Btrigonus,13536,1
Btrigonus,13537,1
Btrigonus,13538,1
Btrigonus,13539,1
Btrigonus,13540,1
Btrigonus,13541,1
Btrigonus,13542,1
Btrigonus,13543,1
Btrigonus,13544,1
Btrigonus,13545,1
Btrigonus,13547,1
Btrigonus,13548,1
Btrigonus,13549,1
Btrigonus,13550,1
Btrigonus,13551,1
Btrigonus,13552,1
Btrigonus,13557,1
Btrigonus,13558,1
Btrigonus,13559,1
Btrigonus,13560,1
Btrigonus,13561,1
Btrigonus,13562,1
Btrigonus,13578,1
Btrigonus,13579,1
Btrigonus,13580,1
Btrigonus,13581,1
Btrigonus,13582,1
Btrigonus,13583,1
Btrigonus,13584,1
Btrigonus,13585,1
Btrigonus,13586,1
Btrigonus,13587,1
Btrigonus,13588,1
Btrigonus,13589,1
Btrigonus,13590,1
Btrigonus,13591,1
Btrigonus,13592,1
Btrigonus,13593,1
Btrigonus,13594,1
Btrigonus,13595,1
Btrigonus,13596,1
Btrigonus,13597,1
Btrigonus,13598,1
Btrigonus,13599,1
Btrigonus,13600,1
Btrigonus,13601,1
Btrigonus,13602,1
Btrigonus,13603,1
Btrigonus,13604,1
Btrigonus,13605,1
Btrigonus,13606,1
Btrigonus,13607,1
Btrigonus,13608,1
Btrigonus,13609,1
Btrigonus,13610,1
Btrigonus,13611,1
Btrigonus,13612,1
Btrigonus,13613,1
Btrigonus,13614,1
Btrigonus,13615,1
Btrigonus,13616,1
Btrigonus,13617,1
Btrigonus,13618,1
Btrigonus,13619,1
Btrigonus,13620,1
Btrigonus,13621,1
Btrigonus,13622,1
Btrigonus,13623,1
Btrigonus,13624,1
Btrigonus,13625,1
Btrigonus,13626,1
Btrigonus,13627,1
Btrigonus,13628,1
Btrigonus,13629,1
Btrigonus,13630,1
Btrigonus,13634,1
Btrigonus,13635,1
Btrigonus,13636,1
Btrigonus,13637,1
Btrigonus,13638,1
Btrigonus,13639,1
Btrigonus,13640,1
Btrigonus,13641,1
Btrigonus,13642,1
Btrigonus,13643,1
Btrigonus,13644,1
Btrigonus,13645,1
Btrigonus,13646,1
Btrigonus,13647,1
Btrigonus,13648,1
Btrigonus,13649,1
Btrigonus,13650,1
Btrigonus,13687,1
Btrigonus,13694,1
Btrigonus,13695,1
Btrigonus,13696,1
Btrigonus,13702,1
Btrigonus,13792,1
Btrigonus,13793,1
Btrigonus,13794,1
Btrigonus,13795,1
Btrigonus,13796,1
Btrigonus,13797,1
Btrigonus,13798,1
Btrigonus,13799,1
Btrigonus,13800,1
Btrigonus,13801,1
Btrigonus,13802,1
Btrigonus,13803,1
Btrigonus,13804,1
Btrigonus,13805,1
Btrigonus,13806,1
Btrigonus,13807,1
Btrigonus,13808,1
Btrigonus,13809,1
Btrigonus,13810,1
Btrigonus,13811,1
Btrigonus,13812,1
Btrigonus,13813,1
Btrigonus,13814,1
Btrigonus,13815,1
Btrigonus,13816,1
Btrigonus,13817,1
Btrigonus,13818,1
Btrigonus,13819,1
Btrigonus,13820,1
Btrigonus,13821,1
Btrigonus,13822,1
Btrigonus,13823,1
Btrigonus,13824,1
Btrigonus,13825,1
Btrigonus,13826,1
Btrigonus,13827,1
Btrigonus,13828,1
Btrigonus,13829,1
Btrigonus,13830,1
Btrigonus,13831,1
Btrigonus,13832,1
